gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11284	AX-DN11284
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11347	AX-DN11347
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11370	AX-DN11370
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11373	AX-DN11373
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11416	AX-DN11416
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11438	AX-DN11438
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11448	AX-DN11448
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16537	AX-DN16537
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16569	AX-DN16569
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16587	AX-DN16587
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16598	AX-DN16598
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16610	AX-DN16610
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16640	AX-DN16640
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16644	AX-DN16644
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16653	AX-DN16653
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16656	AX-DN16656
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16666	AX-DN16666
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16669	AX-DN16669
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16713	AX-DN16713
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|16716	AX-DN16716
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8679	AX-DN8679
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8753	AX-DN8753
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8772	AX-DN8772
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8786	AX-DN8786
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8790	AX-DN8790
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8797	AX-DN8797
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8825	AX-DN8825
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8831	AX-DN8831
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8845	AX-DN8845
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8861	AX-DN8861
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8908	AX-DN8908
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8974	AX-DN8974
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|8976	AX-DN8976
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9033	AX-DN9033
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9083	AX-DN9083
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9097	AX-DN9097
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9144	AX-DN9144
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9205	AX-DN9205
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11843	AX-DN11843
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11850	AX-DN11850
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11890	AX-DN11890
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|11916	AX-DN11916
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|5056	AX-DN5056
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|5064	AX-DN5064
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|5065	AX-DN5065
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|5072	AX-DN5072
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|5074	AX-DN5074
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|5075	AX-DN5075
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|5077	AX-DN5077
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9865	AX-DN9865
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9883	AX-DN9883
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9917	AX-DN9917
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9788	AX-DN9788
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9812	AX-DN9812
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9832	AX-DN9832
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9838	AX-DN9838
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9954	AX-DN9954
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|9997	AX-DN9997
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|10067	AX-DN10067
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|10111	AX-DN10111
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|10178	AX-DN10178
