TRINITY_DN447_c0_g1_i1	S0007-DNDN447
TRINITY_DN481_c0_g1_i1	S0007-DNDN481
TRINITY_DN405_c0_g1_i1	S0007-DNDN405
TRINITY_DN403_c0_g1_i1	S0007-DNDN403
TRINITY_DN441_c0_g1_i1	S0007-DNDN441
TRINITY_DN434_c0_g1_i1	S0007-DNDN434
TRINITY_DN438_c0_g1_i1	S0007-DNDN438
TRINITY_DN443_c0_g1_i1	S0007-DNDN443
TRINITY_DN480_c0_g1_i1	S0007-DNDN480
TRINITY_DN480_c0_g1_i2	S0007-DNDN480
TRINITY_DN404_c0_g1_i1	S0007-DNDN404
TRINITY_DN445_c0_g1_i1	S0007-DNDN445
TRINITY_DN406_c0_g1_i2	S0007-DNDN406
TRINITY_DN406_c0_g1_i1	S0007-DNDN406
TRINITY_DN483_c0_g1_i1	S0007-DNDN483
TRINITY_DN424_c0_g1_i1	S0007-DNDN424
TRINITY_DN449_c0_g1_i1	S0007-DNDN449
TRINITY_DN449_c1_g1_i1	S0007-DNDN449
TRINITY_DN428_c0_g1_i1	S0007-DNDN428
TRINITY_DN417_c0_g1_i1	S0007-DNDN417
TRINITY_DN439_c0_g1_i1	S0007-DNDN439
TRINITY_DN457_c0_g1_i2	S0007-DNDN457
TRINITY_DN457_c0_g1_i3	S0007-DNDN457
TRINITY_DN457_c0_g1_i1	S0007-DNDN457
TRINITY_DN458_c0_g1_i1	S0007-DNDN458
TRINITY_DN484_c0_g1_i1	S0007-DNDN484
TRINITY_DN479_c0_g1_i1	S0007-DNDN479
TRINITY_DN486_c0_g1_i1	S0007-DNDN486
TRINITY_DN491_c0_g1_i1	S0007-DNDN491
TRINITY_DN419_c0_g1_i1	S0007-DNDN419
TRINITY_DN455_c0_g1_i1	S0007-DNDN455
TRINITY_DN455_c0_g1_i2	S0007-DNDN455
TRINITY_DN407_c0_g1_i1	S0007-DNDN407
TRINITY_DN488_c0_g1_i1	S0007-DNDN488
TRINITY_DN475_c0_g1_i2	S0007-DNDN475
TRINITY_DN475_c0_g1_i1	S0007-DNDN475
TRINITY_DN477_c0_g1_i2	S0007-DNDN477
TRINITY_DN477_c0_g1_i1	S0007-DNDN477
TRINITY_DN478_c0_g1_i1	S0007-DNDN478
TRINITY_DN478_c0_g1_i2	S0007-DNDN478
TRINITY_DN493_c0_g1_i1	S0007-DNDN493
TRINITY_DN493_c0_g1_i2	S0007-DNDN493
TRINITY_DN1190_c0_g1_i1	S0007-DNDN1190
TRINITY_DN1186_c0_g1_i1	S0007-DNDN1186
TRINITY_DN1139_c0_g1_i1	S0007-DNDN1139
TRINITY_DN1104_c0_g1_i1	S0007-DNDN1104
TRINITY_DN1137_c0_g1_i1	S0007-DNDN1137
TRINITY_DN1188_c0_g1_i2	S0007-DNDN1188
TRINITY_DN1188_c0_g1_i1	S0007-DNDN1188
TRINITY_DN1115_c0_g1_i1	S0007-DNDN1115
TRINITY_DN1127_c0_g1_i1	S0007-DNDN1127
TRINITY_DN1151_c0_g1_i1	S0007-DNDN1151
TRINITY_DN1161_c0_g1_i1	S0007-DNDN1161
TRINITY_DN1183_c0_g1_i1	S0007-DNDN1183
TRINITY_DN1135_c0_g1_i1	S0007-DNDN1135
TRINITY_DN1116_c0_g1_i1	S0007-DNDN1116
TRINITY_DN1126_c0_g1_i1	S0007-DNDN1126
TRINITY_DN1108_c0_g1_i1	S0007-DNDN1108
TRINITY_DN1102_c0_g1_i1	S0007-DNDN1102
TRINITY_DN1141_c0_g1_i1	S0007-DNDN1141
TRINITY_DN1138_c0_g1_i1	S0007-DNDN1138
TRINITY_DN1180_c0_g1_i1	S0007-DNDN1180
TRINITY_DN1198_c0_g1_i1	S0007-DNDN1198
TRINITY_DN1100_c0_g1_i1	S0007-DNDN1100
TRINITY_DN1165_c0_g1_i1	S0007-DNDN1165
TRINITY_DN1103_c0_g1_i1	S0007-DNDN1103
TRINITY_DN1163_c0_g1_i1	S0007-DNDN1163
TRINITY_DN1171_c0_g1_i1	S0007-DNDN1171
TRINITY_DN1125_c0_g1_i1	S0007-DNDN1125
TRINITY_DN1133_c0_g1_i1	S0007-DNDN1133
TRINITY_DN1162_c0_g1_i1	S0007-DNDN1162
TRINITY_DN1105_c0_g1_i1	S0007-DNDN1105
TRINITY_DN1195_c0_g1_i1	S0007-DNDN1195
TRINITY_DN1106_c0_g1_i1	S0007-DNDN1106
TRINITY_DN1193_c0_g1_i1	S0007-DNDN1193
TRINITY_DN1172_c0_g1_i1	S0007-DNDN1172
TRINITY_DN1124_c0_g1_i1	S0007-DNDN1124
TRINITY_DN1167_c0_g1_i1	S0007-DNDN1167
TRINITY_DN1187_c0_g1_i1	S0007-DNDN1187
TRINITY_DN1122_c0_g1_i1	S0007-DNDN1122
TRINITY_DN1178_c0_g1_i1	S0007-DNDN1178
TRINITY_DN1191_c0_g1_i1	S0007-DNDN1191
TRINITY_DN1169_c0_g1_i1	S0007-DNDN1169
TRINITY_DN1179_c0_g1_i1	S0007-DNDN1179
TRINITY_DN1153_c0_g1_i1	S0007-DNDN1153
TRINITY_DN1194_c0_g1_i1	S0007-DNDN1194
TRINITY_DN1184_c0_g1_i1	S0007-DNDN1184
TRINITY_DN1185_c0_g1_i1	S0007-DNDN1185
TRINITY_DN1173_c0_g1_i1	S0007-DNDN1173
TRINITY_DN1119_c0_g1_i1	S0007-DNDN1119
TRINITY_DN1159_c0_g1_i1	S0007-DNDN1159
TRINITY_DN1132_c0_g1_i1	S0007-DNDN1132
TRINITY_DN1177_c0_g1_i1	S0007-DNDN1177
TRINITY_DN1148_c0_g1_i1	S0007-DNDN1148
TRINITY_DN1199_c0_g1_i1	S0007-DNDN1199
TRINITY_DN1129_c0_g1_i1	S0007-DNDN1129
TRINITY_DN1131_c0_g1_i1	S0007-DNDN1131
TRINITY_DN1101_c0_g1_i1	S0007-DNDN1101
TRINITY_DN1136_c0_g1_i1	S0007-DNDN1136
TRINITY_DN1112_c0_g1_i1	S0007-DNDN1112
TRINITY_DN1176_c0_g1_i1	S0007-DNDN1176
TRINITY_DN1120_c0_g1_i1	S0007-DNDN1120
TRINITY_DN1189_c0_g1_i1	S0007-DNDN1189
TRINITY_DN1114_c0_g1_i1	S0007-DNDN1114
TRINITY_DN1142_c0_g1_i1	S0007-DNDN1142
TRINITY_DN1152_c0_g1_i1	S0007-DNDN1152
TRINITY_DN1110_c0_g1_i1	S0007-DNDN1110
TRINITY_DN1196_c0_g1_i1	S0007-DNDN1196
TRINITY_DN1144_c0_g1_i1	S0007-DNDN1144
TRINITY_DN1117_c0_g1_i1	S0007-DNDN1117
TRINITY_DN1111_c0_g1_i1	S0007-DNDN1111
TRINITY_DN1175_c0_g1_i1	S0007-DNDN1175
TRINITY_DN1192_c0_g1_i1	S0007-DNDN1192
TRINITY_DN1113_c0_g1_i1	S0007-DNDN1113
TRINITY_DN1140_c0_g1_i1	S0007-DNDN1140
TRINITY_DN1128_c0_g1_i1	S0007-DNDN1128
TRINITY_DN1121_c0_g1_i1	S0007-DNDN1121
TRINITY_DN1156_c0_g1_i1	S0007-DNDN1156
TRINITY_DN1181_c0_g1_i1	S0007-DNDN1181
TRINITY_DN1149_c0_g1_i1	S0007-DNDN1149
TRINITY_DN1130_c0_g1_i1	S0007-DNDN1130
TRINITY_DN1160_c0_g1_i1	S0007-DNDN1160
TRINITY_DN1182_c0_g1_i1	S0007-DNDN1182
TRINITY_DN1164_c0_g1_i1	S0007-DNDN1164
TRINITY_DN1166_c0_g1_i1	S0007-DNDN1166
TRINITY_DN1123_c0_g1_i1	S0007-DNDN1123
TRINITY_DN1157_c0_g1_i1	S0007-DNDN1157
TRINITY_DN1150_c0_g1_i1	S0007-DNDN1150
TRINITY_DN1147_c0_g1_i1	S0007-DNDN1147
TRINITY_DN1170_c0_g1_i1	S0007-DNDN1170
TRINITY_DN1155_c0_g1_i1	S0007-DNDN1155
TRINITY_DN858_c0_g1_i1	S0007-DNDN858
TRINITY_DN864_c0_g1_i1	S0007-DNDN864
TRINITY_DN841_c0_g1_i1	S0007-DNDN841
TRINITY_DN887_c0_g1_i1	S0007-DNDN887
TRINITY_DN893_c0_g1_i1	S0007-DNDN893
TRINITY_DN848_c0_g1_i1	S0007-DNDN848
TRINITY_DN891_c0_g1_i1	S0007-DNDN891
TRINITY_DN899_c0_g1_i1	S0007-DNDN899
TRINITY_DN823_c0_g1_i1	S0007-DNDN823
TRINITY_DN838_c0_g1_i1	S0007-DNDN838
TRINITY_DN898_c0_g1_i1	S0007-DNDN898
TRINITY_DN842_c0_g1_i1	S0007-DNDN842
TRINITY_DN856_c0_g1_i1	S0007-DNDN856
TRINITY_DN870_c0_g1_i1	S0007-DNDN870
TRINITY_DN890_c0_g1_i1	S0007-DNDN890
TRINITY_DN890_c1_g1_i1	S0007-DNDN890
TRINITY_DN865_c0_g1_i1	S0007-DNDN865
TRINITY_DN834_c0_g1_i1	S0007-DNDN834
TRINITY_DN806_c0_g1_i1	S0007-DNDN806
TRINITY_DN800_c0_g1_i1	S0007-DNDN800
TRINITY_DN845_c0_g1_i1	S0007-DNDN845
TRINITY_DN867_c0_g1_i1	S0007-DNDN867
TRINITY_DN808_c0_g1_i1	S0007-DNDN808
TRINITY_DN840_c0_g1_i1	S0007-DNDN840
TRINITY_DN813_c0_g1_i1	S0007-DNDN813
TRINITY_DN835_c0_g1_i1	S0007-DNDN835
TRINITY_DN895_c0_g1_i1	S0007-DNDN895
TRINITY_DN869_c0_g1_i1	S0007-DNDN869
TRINITY_DN824_c0_g1_i1	S0007-DNDN824
TRINITY_DN874_c0_g1_i1	S0007-DNDN874
TRINITY_DN802_c0_g1_i1	S0007-DNDN802
TRINITY_DN846_c0_g1_i1	S0007-DNDN846
TRINITY_DN832_c0_g1_i1	S0007-DNDN832
TRINITY_DN832_c1_g1_i1	S0007-DNDN832
TRINITY_DN831_c0_g1_i1	S0007-DNDN831
TRINITY_DN837_c0_g1_i1	S0007-DNDN837
TRINITY_DN804_c0_g1_i1	S0007-DNDN804
TRINITY_DN871_c0_g1_i1	S0007-DNDN871
TRINITY_DN825_c0_g1_i1	S0007-DNDN825
TRINITY_DN882_c0_g1_i1	S0007-DNDN882
TRINITY_DN888_c0_g1_i1	S0007-DNDN888
TRINITY_DN812_c0_g1_i1	S0007-DNDN812
TRINITY_DN810_c0_g1_i1	S0007-DNDN810
TRINITY_DN811_c0_g1_i1	S0007-DNDN811
TRINITY_DN830_c0_g1_i1	S0007-DNDN830
TRINITY_DN877_c0_g1_i1	S0007-DNDN877
TRINITY_DN836_c0_g1_i1	S0007-DNDN836
TRINITY_DN878_c0_g1_i1	S0007-DNDN878
TRINITY_DN884_c0_g1_i1	S0007-DNDN884
TRINITY_DN886_c0_g1_i1	S0007-DNDN886
TRINITY_DN850_c0_g1_i1	S0007-DNDN850
TRINITY_DN820_c0_g1_i1	S0007-DNDN820
TRINITY_DN821_c0_g1_i1	S0007-DNDN821
TRINITY_DN854_c0_g1_i1	S0007-DNDN854
TRINITY_DN885_c0_g1_i1	S0007-DNDN885
TRINITY_DN859_c0_g1_i1	S0007-DNDN859
TRINITY_DN801_c0_g1_i1	S0007-DNDN801
TRINITY_DN872_c0_g1_i1	S0007-DNDN872
TRINITY_DN822_c0_g1_i1	S0007-DNDN822
TRINITY_DN883_c0_g1_i1	S0007-DNDN883
TRINITY_DN852_c0_g1_i1	S0007-DNDN852
TRINITY_DN892_c0_g1_i1	S0007-DNDN892
TRINITY_DN880_c0_g1_i1	S0007-DNDN880
TRINITY_DN816_c0_g1_i1	S0007-DNDN816
TRINITY_DN809_c0_g1_i1	S0007-DNDN809
TRINITY_DN875_c0_g1_i1	S0007-DNDN875
TRINITY_DN814_c0_g1_i1	S0007-DNDN814
TRINITY_DN814_c1_g1_i1	S0007-DNDN814
TRINITY_DN814_c2_g1_i1	S0007-DNDN814
TRINITY_DN849_c0_g1_i1	S0007-DNDN849
TRINITY_DN876_c0_g1_i1	S0007-DNDN876
TRINITY_DN847_c0_g1_i1	S0007-DNDN847
TRINITY_DN815_c0_g1_i1	S0007-DNDN815
TRINITY_DN889_c0_g1_i1	S0007-DNDN889
TRINITY_DN844_c0_g1_i1	S0007-DNDN844
TRINITY_DN828_c0_g1_i1	S0007-DNDN828
TRINITY_DN803_c0_g1_i1	S0007-DNDN803
TRINITY_DN894_c0_g1_i1	S0007-DNDN894
TRINITY_DN817_c0_g1_i1	S0007-DNDN817
TRINITY_DN839_c0_g1_i1	S0007-DNDN839
TRINITY_DN860_c0_g1_i1	S0007-DNDN860
TRINITY_DN881_c0_g1_i1	S0007-DNDN881
TRINITY_DN855_c0_g1_i1	S0007-DNDN855
TRINITY_DN853_c0_g1_i1	S0007-DNDN853
TRINITY_DN851_c0_g1_i1	S0007-DNDN851
TRINITY_DN826_c0_g1_i1	S0007-DNDN826
TRINITY_DN868_c0_g1_i1	S0007-DNDN868
TRINITY_DN833_c0_g1_i1	S0007-DNDN833
TRINITY_DN807_c0_g1_i1	S0007-DNDN807
TRINITY_DN896_c0_g1_i1	S0007-DNDN896
TRINITY_DN897_c0_g1_i1	S0007-DNDN897
TRINITY_DN819_c0_g1_i1	S0007-DNDN819
TRINITY_DN857_c0_g1_i1	S0007-DNDN857
TRINITY_DN866_c0_g1_i1	S0007-DNDN866
TRINITY_DN818_c0_g1_i1	S0007-DNDN818
TRINITY_DN294_c0_g1_i1	S0007-DNDN294
TRINITY_DN294_c0_g1_i2	S0007-DNDN294
TRINITY_DN202_c0_g1_i1	S0007-DNDN202
TRINITY_DN288_c0_g1_i1	S0007-DNDN288
TRINITY_DN246_c0_g1_i1	S0007-DNDN246
TRINITY_DN266_c0_g1_i1	S0007-DNDN266
TRINITY_DN222_c0_g1_i1	S0007-DNDN222
TRINITY_DN222_c0_g1_i2	S0007-DNDN222
TRINITY_DN293_c0_g1_i1	S0007-DNDN293
TRINITY_DN219_c0_g1_i1	S0007-DNDN219
TRINITY_DN219_c1_g1_i1	S0007-DNDN219
